testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
D17,control,0.19672131147540983,0.083282470703125,0.0058443546295166016,221.29411518326748,split_50,split_10,D17
D17,control,0.6081967213114754,0.1918191909790039,0.04860401153564453,221.6789169980367,split_50,split_30,D17
D17,control,1.0,0.2967689037322998,0.13238859176635742,226.4262250458337,split_50,split_50,D17
D5.5,control,0.5660377358490566,0.06833672523498535,0.0058746337890625,192.0990934275694,split_10,split_10,D5.5
D5.5,control,1.0,0.1160588264465332,0.01630091667175293,199.65479220778525,split_10,split_30,D5.5
D5.5,control,1.0,0.11595392227172852,0.01613450050354004,199.55558216338514,split_10,split_50,D5.5
D5.5,control,0.1794616151545364,0.07843613624572754,0.005817890167236328,184.22629226404936,split_30,split_10,D5.5
D5.5,control,0.5548354935194417,0.1793224811553955,0.04871034622192383,197.1248732847185,split_30,split_30,D5.5
D5.5,control,0.9361914257228315,0.24613475799560547,0.13944721221923828,194.80817629315857,split_30,split_50,D5.5
D5.5,control,0.10925644916540213,0.08013391494750977,0.005857944488525391,204.82404720570932,split_50,split_10,D5.5
D5.5,control,0.3377845220030349,0.17052602767944336,0.04855537414550781,195.43034686082262,split_50,split_30,D5.5
D5.5,control,0.5699544764795144,0.24655866622924805,0.13966846466064453,193.6667057139705,split_50,split_50,D5.5
D12.5,control,1.0,0.1385059356689453,0.0024042129516601562,397.34287663345765,split_10,split_10,D12.5
D12.5,control,1.0,0.06527209281921387,0.0023691654205322266,401.89825499378065,split_10,split_30,D12.5
D12.5,control,1.0,0.08338618278503418,0.0023429393768310547,396.00620443317695,split_10,split_50,D12.5
D12.5,control,0.5741626794258373,0.08916234970092773,0.005822658538818359,426.50500062142726,split_30,split_10,D12.5
D12.5,control,1.0,0.13649702072143555,0.01598811149597168,424.58303808755466,split_30,split_30,D12.5
D12.5,control,1.0,0.13103461265563965,0.01581120491027832,429.8855300448588,split_30,split_50,D12.5
D12.5,control,0.3257918552036199,0.09086275100708008,0.00577855110168457,415.3264002178209,split_50,split_10,D12.5
D12.5,control,1.0,0.20386576652526855,0.04811453819274902,410.5671565156206,split_50,split_30,D12.5
D12.5,control,1.0,0.19967079162597656,0.048209190368652344,409.8925200293298,split_50,split_50,D12.5
D13.5,control,1.0,0.06381082534790039,0.002826690673828125,147.4056172418127,split_10,split_10,D13.5
D13.5,control,1.0,0.24872398376464844,0.010884523391723633,145.58843482845234,split_10,split_30,D13.5
D13.5,control,1.0,0.3384404182434082,0.010882854461669922,150.47907973938754,split_10,split_50,D13.5
D13.5,control,0.5077574047954866,0.5112955570220947,0.016515254974365234,144.74425211713572,split_30,split_10,D13.5
D13.5,control,1.0,0.460282564163208,0.04531550407409668,142.60256830087633,split_30,split_30,D13.5
D13.5,control,1.0,0.3994293212890625,0.03522133827209473,141.47363087793133,split_30,split_50,D13.5
D13.5,control,0.30927835051546393,0.2883017063140869,0.00844264030456543,138.16699880017438,split_50,split_10,D13.5
D13.5,control,0.9561855670103093,0.3944871425628662,0.05934333801269531,140.29253369162473,split_50,split_30,D13.5
D13.5,control,1.0,0.45648932456970215,0.059136152267456055,141.1012324436395,split_50,split_50,D13.5
D15.5,control,0.7003891050583657,0.27594995498657227,0.006618976593017578,296.60132600393797,split_10,split_10,D15.5
D15.5,control,1.0,0.12458086013793945,0.01232290267944336,302.5786387688563,split_10,split_30,D15.5
D15.5,control,1.0,0.12285423278808594,0.012317419052124023,300.93989596365213,split_10,split_50,D15.5
D15.5,control,0.23809523809523808,0.09531450271606445,0.006558895111083984,290.47070523667617,split_30,split_10,D15.5
D15.5,control,0.7361111111111112,0.21897530555725098,0.054895877838134766,284.3593783479363,split_30,split_30,D15.5
D15.5,control,1.0,0.29155445098876953,0.09928178787231445,293.53242403853966,split_30,split_50,D15.5
D15.5,control,0.14551333872271624,0.09628510475158691,0.006539821624755859,304.1615631451672,split_50,split_10,D15.5
D15.5,control,0.4498787388843977,0.3029012680053711,0.05505871772766113,293.3626266358444,split_50,split_30,D15.5
D15.5,control,0.7590945836701698,0.29241228103637695,0.16134881973266602,295.63903894491693,split_50,split_50,D15.5
D11.5,control,1.0,0.06375718116760254,0.003173828125,204.61082958544108,split_10,split_10,D11.5
D11.5,control,1.0,0.25487232208251953,0.010792970657348633,202.10080915484798,split_10,split_30,D11.5
D11.5,control,1.0,0.43902015686035156,0.010822772979736328,203.49943687763283,split_10,split_50,D11.5
D11.5,control,0.5224963715529753,0.4137306213378906,0.022589445114135742,207.7535665004888,split_30,split_10,D11.5
D11.5,control,1.0,0.5821762084960938,0.07400298118591309,212.23492865456885,split_30,split_30,D11.5
D11.5,control,1.0,0.5918338298797607,0.05338788032531738,212.80233187076428,split_30,split_50,D11.5
D11.5,control,0.3177405119152692,0.35898399353027344,0.02254652976989746,210.30827050343677,split_50,split_10,D11.5
D11.5,control,0.9823477493380406,0.7560641765594482,0.12616419792175293,209.07979385598605,split_50,split_30,D11.5
D11.5,control,1.0,0.5725245475769043,0.09371089935302734,210.75341365108022,split_50,split_50,D11.5
D14,control,0.9207161125319693,0.31406641006469727,0.008891105651855469,309.77698256200586,split_10,split_10,D14
D14,control,1.0,0.3162972927093506,0.008685111999511719,313.00398241640755,split_10,split_30,D14
D14,control,1.0,0.2863423824310303,0.007548093795776367,305.6246558424327,split_10,split_50,D14
D14,control,0.3185840707964602,0.3028578758239746,0.00656437873840332,279.21060183449674,split_30,split_10,D14
D14,control,0.9849557522123894,0.48560452461242676,0.05508756637573242,298.43180204810204,split_30,split_30,D14
D14,control,1.0,0.5729892253875732,0.056824445724487305,299.0090172269361,split_30,split_50,D14
D14,control,0.1901743264659271,0.2732076644897461,0.0064792633056640625,305.8793084696279,split_50,split_10,D14
D14,control,0.5879556259904913,0.38362622261047363,0.055072784423828125,299.6551962791573,split_50,split_30,D14
D14,control,0.9920760697305864,0.583493709564209,0.16257953643798828,296.5592895472783,split_50,split_50,D14
D4.5,control,0.5278592375366569,0.273695707321167,0.02263164520263672,215.42219365372745,split_10,split_10,D4.5
D4.5,control,1.0,0.6334493160247803,0.06843829154968262,226.76474885772467,split_10,split_30,D4.5
D4.5,control,1.0,0.5594251155853271,0.07251596450805664,229.88237135919968,split_10,split_50,D4.5
D4.5,control,0.16697588126159554,0.40869140625,0.02263474464416504,222.201051919296,split_30,split_10,D4.5
D4.5,control,0.5162337662337663,0.7303054332733154,0.1258711814880371,220.80775857787955,split_30,split_30,D4.5
D4.5,control,0.8710575139146568,0.7260446548461914,0.23226690292358398,225.89230898320477,split_30,split_50,D4.5
D4.5,control,0.10033444816053512,0.1485891342163086,0.008144140243530273,218.81832309249882,split_50,split_10,D4.5
D4.5,control,0.3102006688963211,0.22711896896362305,0.059726715087890625,225.49425751739528,split_50,split_30,D4.5
D4.5,control,0.5234113712374582,0.2935984134674072,0.162811279296875,222.85196057116406,split_50,split_50,D4.5
D5,control,0.5142857142857142,0.0941464900970459,0.006632328033447266,281.24827431277527,split_10,split_10,D5
D5,control,1.0,0.12411308288574219,0.02206277847290039,282.1150638078111,split_10,split_30,D5
D5,control,1.0,0.14681339263916016,0.02177739143371582,283.4483387176954,split_10,split_50,D5
D5,control,0.16658954187875982,0.08893513679504395,0.006579399108886719,276.58097844805195,split_30,split_10,D5
D5,control,0.5150393336418325,0.20765304565429688,0.05501604080200195,283.69273817598724,split_30,split_30,D5
D5,control,0.8690421101341971,0.34624242782592773,0.16170549392700195,285.37214764784983,split_30,split_50,D5
D5,control,0.10013908205841446,0.09053325653076172,0.006601572036743164,283.9310986181523,split_50,split_10,D5
D5,control,0.30959666203059805,0.20378828048706055,0.05497241020202637,283.2709407929267,split_50,split_30,D5
D5,control,0.5223922114047288,0.3524172306060791,0.16125273704528809,286.44419792143555,split_50,split_50,D5
D8,control,0.33962264150943394,0.15826630592346191,0.006643772125244141,119.94951576539873,split_10,split_10,D8
D8,control,1.0,0.1661391258239746,0.049408912658691406,120.58630089339403,split_10,split_30,D8
D8,control,1.0,0.16794490814208984,0.04890632629394531,118.26111398694682,split_10,split_50,D8
D8,control,0.11104256631708821,0.07942843437194824,0.006567239761352539,118.85962873946522,split_30,split_10,D8
D8,control,0.3433066008636644,0.1921999454498291,0.05507087707519531,122.93879704268123,split_30,split_30,D8
D8,control,0.5792720542874769,0.31952834129333496,0.16108965873718262,119.63162199488065,split_30,split_50,D8
D8,control,0.06498194945848375,0.08690357208251953,0.006637096405029297,115.90448780074144,split_50,split_10,D8
D8,control,0.20090252707581227,0.16903090476989746,0.05529451370239258,120.921163925294,split_50,split_30,D8
D8,control,0.33898916967509024,0.25416040420532227,0.16163897514343262,119.75169770883623,split_50,split_50,D8
D7.5,control,0.6963249516441006,0.09788942337036133,0.006636619567871094,199.70581380701782,split_10,split_10,D7.5
D7.5,control,1.0,0.11960315704345703,0.012513160705566406,198.67789097622654,split_10,split_30,D7.5
D7.5,control,1.0,0.11196660995483398,0.012495040893554688,195.81420768274808,split_10,split_50,D7.5
D7.5,control,0.23637557452396585,0.5925562381744385,0.006812572479248047,201.00445307763027,split_30,split_10,D7.5
D7.5,control,0.7307944845699278,0.3931601047515869,0.18514347076416016,197.16700480755523,split_30,split_30,D7.5
D7.5,control,1.0,0.9394912719726562,0.2005915641784668,196.41470028572377,split_30,split_50,D7.5
D7.5,control,0.14388489208633093,0.32024431228637695,0.022780895233154297,192.2830976563718,split_50,split_10,D7.5
D7.5,control,0.4448441247002398,0.7513778209686279,0.1300520896911621,198.17564676070975,split_50,split_30,D7.5
D7.5,control,0.750599520383693,0.7342171669006348,0.22879862785339355,199.41350592616425,split_50,split_50,D7.5
D4,control,0.3925845147219193,0.28752923011779785,0.02268075942993164,139.59059709758975,split_10,split_10,D4
D4,control,1.0,0.6463954448699951,0.0912322998046875,139.05054113749054,split_10,split_30,D4
D4,control,1.0,0.5319626331329346,0.06966447830200195,139.98417900106307,split_10,split_50,D4
D4,control,0.13579781214635986,0.31762146949768066,0.009814977645874023,141.0023731519267,split_30,split_10,D4
D4,control,0.4198415692191626,0.4447972774505615,0.06411457061767578,140.6407853687822,split_30,split_30,D4
D4,control,0.7084119200301773,0.4964313507080078,0.16181182861328125,140.01288863883593,split_30,split_50,D4
D4,control,0.08088070096607504,0.28798556327819824,0.006644487380981445,139.52421228677355,split_50,split_10,D4
D4,control,0.25005616715344864,0.3814711570739746,0.18558955192565918,140.44609458303927,split_50,split_30,D4
D4,control,0.4219276567063581,1.1468498706817627,0.4429934024810791,140.43716120637544,split_50,split_50,D4
D18,control,0.9302325581395349,0.36882853507995605,0.013111591339111328,167.72403358327483,split_10,split_10,D18
D18,control,1.0,0.3436241149902344,0.012317895889282227,168.30281286205434,split_10,split_30,D18
D18,control,1.0,0.3165256977081299,0.025786399841308594,168.82518492254616,split_10,split_50,D18
D18,control,0.31386224934612034,0.4450066089630127,0.022582292556762695,172.59229006725644,split_30,split_10,D18
D18,control,0.970357454228422,0.7370843887329102,0.12759923934936523,169.4732508686612,split_30,split_30,D18
D18,control,1.0,0.5780830383300781,0.09372067451477051,168.52898321793901,split_30,split_50,D18
D18,control,0.18877818563188253,0.29979538917541504,0.008924007415771484,176.84003642096928,split_50,split_10,D18
D18,control,0.5836392239119035,0.4345564842224121,0.05924844741821289,174.37076545387293,split_50,split_30,D18
D18,control,0.9847928683796539,0.48730039596557617,0.16196703910827637,171.5438897276589,split_50,split_50,D18
D3.5,control,0.4466501240694789,0.2720208168029785,0.006607770919799805,120.68902646206976,split_10,split_10,D3.5
D3.5,control,1.0,0.32773280143737793,0.029397964477539062,116.50128902325407,split_10,split_30,D3.5
D3.5,control,1.0,0.3715085983276367,0.09830808639526367,119.03023062617103,split_10,split_50,D3.5
D3.5,control,0.15145140933950357,0.3860297203063965,0.01654839515686035,118.3290092031766,split_30,split_10,D3.5
D3.5,control,0.4682372738746319,0.5170848369598389,0.09995770454406738,119.29532582453591,split_30,split_30,D3.5
D3.5,control,0.790071518721077,0.648383378982544,0.20010113716125488,117.9941412465606,split_30,split_50,D3.5
D3.5,control,0.08957452102513062,0.25011515617370605,0.006804704666137695,118.64206974777406,split_50,split_10,D3.5
D3.5,control,0.27693456083602885,0.3512089252471924,0.17703461647033691,117.84032011065824,split_50,split_30,D3.5
D3.5,control,0.46728041801443143,0.7969505786895752,0.48547792434692383,115.76480675938186,split_50,split_50,D3.5
D1.5,control,1.0,0.311903715133667,0.006024837493896484,279.936773682092,split_10,split_10,D1.5
D1.5,control,1.0,0.401566743850708,0.00473332405090332,287.33765704753233,split_10,split_30,D1.5
D1.5,control,1.0,0.09574174880981445,0.004467964172363281,292.1075296287706,split_10,split_50,D1.5
D1.5,control,0.6486486486486487,0.1570298671722412,0.01027369499206543,293.3093234035656,split_30,split_10,D1.5
D1.5,control,1.0,0.19848418235778809,0.01932048797607422,295.3184061313229,split_30,split_30,D1.5
D1.5,control,1.0,0.17609167098999023,0.017760515213012695,312.8662924785203,split_30,split_50,D1.5
D1.5,control,0.37460978147762747,0.1254589557647705,0.007551908493041992,285.9828869964436,split_50,split_10,D1.5
D1.5,control,1.0,0.23110556602478027,0.04126572608947754,298.3850436799237,split_50,split_30,D1.5
D1.5,control,1.0,0.21797943115234375,0.040778398513793945,301.24212965771466,split_50,split_50,D1.5
D14.5,control,1.0,0.07753944396972656,0.004503726959228516,243.45970596678038,split_10,split_10,D14.5
D14.5,control,1.0,0.0774381160736084,0.0044116973876953125,240.34172700587214,split_10,split_30,D14.5
D14.5,control,1.0,0.0838327407836914,0.004389524459838867,239.6642491883437,split_10,split_50,D14.5
D14.5,control,0.4374240583232078,0.09242725372314453,0.006551504135131836,260.0215471571945,split_30,split_10,D14.5
D14.5,control,1.0,0.1681661605834961,0.030005931854248047,255.84082809674663,split_30,split_30,D14.5
D14.5,control,1.0,0.17398428916931152,0.03032660484313965,259.0401332735945,split_30,split_50,D14.5
D14.5,control,0.26258205689277897,0.09154510498046875,0.006559610366821289,237.03506998390125,split_50,split_10,D14.5
D14.5,control,0.811816192560175,0.20919299125671387,0.05499458312988281,245.01306392567122,split_50,split_30,D14.5
D14.5,control,1.0,0.24611973762512207,0.08398079872131348,243.78465703273173,split_50,split_50,D14.5
D16,control,0.9809264305177112,0.08629107475280762,0.006634950637817383,152.87704175669282,split_10,split_10,D16
D16,control,1.0,0.08551263809204102,0.006789207458496094,154.46599516724623,split_10,split_30,D16
D16,control,1.0,0.08527278900146484,0.0067751407623291016,154.28051699280232,split_10,split_50,D16
D16,control,0.33240997229916897,0.08469200134277344,0.006589412689208984,151.901458039832,split_30,split_10,D16
D16,control,1.0,0.18695664405822754,0.05185437202453613,153.56062118863275,split_30,split_30,D16
D16,control,1.0,0.18735575675964355,0.05187487602233887,153.16326365123342,split_30,split_50,D16
D16,control,0.20236087689713322,0.08483338356018066,0.006577014923095703,148.9546379744974,split_50,split_10,D16
D16,control,0.6256323777403036,0.19023466110229492,0.05500483512878418,151.4315332180779,split_50,split_30,D16
D16,control,1.0,0.2716858386993408,0.14626049995422363,153.0991783754089,split_50,split_50,D16
D10,control,1.0,0.08046293258666992,0.0035102367401123047,131.44475103036882,split_10,split_10,D10
D10,control,1.0,0.06697773933410645,0.003381490707397461,142.3401020754298,split_10,split_30,D10
D10,control,1.0,0.15582609176635742,0.0034284591674804688,126.72354180594503,split_10,split_50,D10
D10,control,0.47182175622542594,0.26372265815734863,0.0065228939056396484,136.15588927997604,split_30,split_10,D10
D10,control,1.0,0.3174877166748047,0.08543729782104492,133.08673724038124,split_30,split_30,D10
D10,control,1.0,0.5103304386138916,0.06474542617797852,134.63785772624897,split_30,split_50,D10
D10,control,0.2962962962962963,0.41698575019836426,0.012229681015014648,134.3066234204449,split_50,split_10,D10
D10,control,0.9160493827160494,0.51338791847229,0.18751311302185059,135.2471340755231,split_50,split_30,D10
D10,control,1.0,0.7358083724975586,0.2148885726928711,133.70655134705606,split_50,split_50,D10
D9.5,control,1.0,0.4514484405517578,0.007703304290771484,157.38294628502155,split_10,split_10,D9.5
D9.5,control,1.0,0.29753613471984863,0.00651097297668457,152.7829921968534,split_10,split_30,D9.5
D9.5,control,1.0,0.2732522487640381,0.0059397220611572266,157.82856591870285,split_10,split_50,D9.5
D9.5,control,0.5120910384068279,0.3046536445617676,0.01019740104675293,151.31090334794138,split_30,split_10,D9.5
D9.5,control,1.0,0.4538254737854004,0.07683515548706055,155.61340151680986,split_30,split_30,D9.5
D9.5,control,1.0,0.555656909942627,0.05160403251647949,156.14290414711576,split_30,split_50,D9.5
D9.5,control,0.30874785591766724,0.4196772575378418,0.012206792831420898,157.32481255868342,split_50,split_10,D9.5
D9.5,control,0.9545454545454546,0.4664766788482666,0.07764506340026855,154.1767974880596,split_50,split_30,D9.5
D9.5,control,1.0,0.48705410957336426,0.06408882141113281,153.67765231875927,split_50,split_50,D9.5
D7,control,0.5564142194744977,0.28919529914855957,0.006604194641113281,369.9727923732647,split_10,split_10,D7
D7,control,1.0,0.41089320182800293,0.019686460494995117,349.63125368059775,split_10,split_30,D7
D7,control,1.0,0.3248717784881592,0.019112586975097656,345.95760184602125,split_10,split_50,D7
D7,control,0.1824632539280284,0.285430908203125,0.006578683853149414,358.50828689375754,split_30,split_10,D7
D7,control,0.5641155600608211,0.22734785079956055,0.05527019500732422,353.7821234676775,split_30,split_30,D7
D7,control,0.9518499746578813,0.33185768127441406,0.16156768798828125,348.89668894429633,split_30,split_50,D7
D7,control,0.10840108401084012,0.14765214920043945,0.006560325622558594,349.148394817385,split_50,split_10,D7
D7,control,0.33514001806684734,0.2667880058288574,0.05539202690124512,341.9293051827545,split_50,split_30,D7
D7,control,0.5654923215898826,0.4075958728790283,0.1614227294921875,340.8035248328218,split_50,split_50,D7
D6.5,control,1.0,0.07868838310241699,0.004834890365600586,404.27579029035803,split_10,split_10,D6.5
D6.5,control,1.0,0.07569026947021484,0.0047283172607421875,412.9072222015781,split_10,split_30,D6.5
D6.5,control,1.0,0.0856773853302002,0.0047342777252197266,414.0894836599242,split_10,split_50,D6.5
D6.5,control,0.37735849056603776,0.0896596908569336,0.006565093994140625,385.3887011845592,split_30,split_10,D6.5
D6.5,control,1.0,0.20311903953552246,0.0403437614440918,381.84602605179157,split_30,split_30,D6.5
D6.5,control,1.0,0.20001673698425293,0.040308237075805664,385.4017847889139,split_30,split_50,D6.5
D6.5,control,0.22570532915360503,0.08587813377380371,0.0065975189208984375,370.69489025987366,split_50,split_10,D6.5
D6.5,control,0.6978056426332289,0.23182988166809082,0.05513358116149902,382.6210815136085,split_50,split_30,D6.5
D6.5,control,1.0,0.37671947479248047,0.11564922332763672,379.3502606129024,split_50,split_50,D6.5
D13,control,1.0,0.14549970626831055,0.003210306167602539,333.60363263039596,split_10,split_10,D13
D13,control,1.0,0.07533097267150879,0.003139495849609375,332.35609654064314,split_10,split_30,D13
D13,control,1.0,0.07244062423706055,0.003108978271484375,332.4509598067904,split_10,split_50,D13
D13,control,0.5687203791469194,0.17230224609375,0.006581544876098633,324.25944075195304,split_30,split_10,D13
D13,control,1.0,0.21259212493896484,0.018089771270751953,331.68475626089287,split_30,split_30,D13
D13,control,1.0,0.13839077949523926,0.018378019332885742,331.52490200994885,split_30,split_50,D13
D13,control,0.33962264150943394,0.09459638595581055,0.006573677062988281,331.7244394020394,split_50,split_10,D13
D13,control,1.0,0.21517634391784668,0.04947686195373535,335.72829982883314,split_50,split_30,D13
D13,control,1.0,0.20768141746520996,0.049544572830200195,337.2098533671252,split_50,split_50,D13
D11,control,1.0,0.1298830509185791,0.003900289535522461,127.00817907836431,split_10,split_10,D11
D11,control,1.0,0.0659952163696289,0.003807544708251953,126.6281537331285,split_10,split_30,D11
D11,control,1.0,0.0719907283782959,0.003824472427368164,119.89921566292692,split_10,split_50,D11
