testgroup,reference,relative_support,time_pca,time_edist_test,distance,test_group,group_by_split,len_subset
1.0,0.0,1,0.4155752658843994,0.3083076477050781,0.46231513412942604,D15.5,split_10,4851
1.0,0.0,1,0.41437649726867676,0.2695150375366211,0.25413345019114786,D15.5,split_30,4851
1.0,0.0,1,0.23615145683288574,0.04936480522155762,0.37086441319576124,D11.5,split_50,2242
1.0,0.0,1,0.20584988594055176,0.06061911582946777,1.7588848171187692,D11.5,split_10,2242
1.0,0.0,1,0.20260906219482422,0.05321478843688965,0.31440697546565843,D11.5,split_30,2242
1.0,0.0,1,0.30688977241516113,0.1420602798461914,0.4167471111379655,D14,split_50,3758
1.0,0.0,1,0.306011438369751,0.1791682243347168,1.723224086800201,D14,split_10,3758
1.0,0.0,1,0.31926894187927246,0.14398860931396484,0.7147814159330892,D14,split_30,3758
1.0,0.0,1,0.47432661056518555,0.5681071281433105,0.06057247072854466,D4.5,split_50,7127
1.0,0.0,1,0.5282175540924072,0.6849908828735352,0.1559484033158185,D4.5,split_10,7127
1.0,0.0,1,0.47727227210998535,0.6109151840209961,0.055078491186094425,D4.5,split_30,7127
1.0,0.0,1,0.46430182456970215,0.5826914310455322,0.10741785489676658,D5,split_50,7227
1.0,0.0,1,0.4451718330383301,0.6979751586914062,0.23275810729734303,D5,split_10,7227
1.0,0.0,1,0.4453756809234619,0.6166601181030273,0.10996226905174922,D5,split_30,7227
1.0,0.0,1,0.5015184879302979,1.3787589073181152,0.024259107587738526,D8,split_50,11088
1.0,0.0,1,0.48233652114868164,1.5339887142181396,0.0894267771081303,D8,split_10,11088
1.0,0.0,1,0.4866478443145752,1.474017858505249,0.053438500098636155,D8,split_30,11088
1.0,0.0,1,0.29143476486206055,0.2666471004486084,0.30721905586639764,D7.5,split_50,5061
1.0,0.0,1,0.2911982536315918,0.3478872776031494,0.1957698736408986,D7.5,split_10,5061
1.0,0.0,1,0.29038047790527344,0.28833913803100586,0.1748834210841892,D7.5,split_30,5061
1.0,0.0,1,0.5074021816253662,0.9499785900115967,0.03136906685315921,D4,split_50,8962
1.0,0.0,1,0.5100448131561279,1.085031270980835,0.17013764002412302,D4,split_10,8962
1.0,0.0,1,0.508908748626709,0.9904665946960449,0.04531458017416412,D4,split_30,8962
1.0,0.0,1,0.3163645267486572,0.1456596851348877,0.39567133831002366,D18,split_50,3800
1.0,0.0,1,0.3113067150115967,0.1852719783782959,0.8796154679374695,D18,split_10,3800
1.0,0.0,1,0.3090052604675293,0.15661334991455078,0.6273491501386843,D18,split_30,3800
1.0,0.0,1,0.2957780361175537,0.7708094120025635,0.024397485755791593,D3.5,split_50,8066
1.0,0.0,1,0.2949361801147461,0.8147900104522705,0.04464905784892892,D3.5,split_10,8066
1.0,0.0,1,0.2933330535888672,0.8000345230102539,0.03376026982376601,D3.5,split_30,8066
1.0,0.0,1,0.20260357856750488,0.03775453567504883,0.24270136004147957,D1.5,split_50,1956
1.0,0.0,1,0.20718026161193848,0.0421750545501709,0.7790807634953296,D1.5,split_10,1956
1.0,0.0,1,0.2021467685699463,0.040976762771606445,0.2220302936197811,D1.5,split_30,1956
1.0,0.0,1,0.2254960536956787,0.0734708309173584,0.8479522598198628,D14.5,split_50,2723
1.0,0.0,1,0.2231144905090332,0.09002375602722168,1.3277442982954426,D14.5,split_10,2723
1.0,0.0,1,0.22494196891784668,0.07636117935180664,0.6519941592511032,D14.5,split_30,2723
1.0,0.0,1,0.22453737258911133,0.12127423286437988,0.2390286504580672,D16,split_50,3442
1.0,0.0,1,0.2239680290222168,0.14884686470031738,0.41588765696400287,D16,split_10,3442
1.0,0.0,1,0.2285442352294922,0.12719154357910156,0.34763569831727636,D16,split_30,3442
1.0,0.0,1,0.15650725364685059,0.0580439567565918,0.13134850628858885,D10,split_50,2419
1.0,0.0,1,0.15747499465942383,0.06505513191223145,0.7407430451175117,D10,split_10,2419
1.0,0.0,1,0.15704607963562012,0.05946040153503418,0.3934356570618718,D10,split_30,2419
1.0,0.0,1,0.16426730155944824,0.053791046142578125,0.3488552505610869,D9.5,split_50,2297
1.0,0.0,1,0.16299915313720703,0.0599207878112793,0.9907647249121965,D9.5,split_10,2297
1.0,0.0,1,0.1649034023284912,0.05549812316894531,0.2601763097928824,D9.5,split_30,2297
1.0,0.0,1,0.4734513759613037,0.45931363105773926,0.15977519154918696,D7,split_50,6507
1.0,0.0,1,0.8745620250701904,1.3887975215911865,0.41680869547272437,D7,split_10,6507
1.0,0.0,1,0.8292534351348877,0.6953458786010742,0.3297996243409784,D7,split_30,6507
1.0,0.0,1,0.26155710220336914,0.09871888160705566,0.3225270748052651,D6.5,split_50,3111
1.0,0.0,1,0.26285386085510254,0.1391611099243164,1.606261600766146,D6.5,split_10,3111
1.0,0.0,1,0.3094818592071533,0.12268447875976562,0.3268082274714459,D6.5,split_30,3111
1.0,0.0,1,0.24406814575195312,0.05019950866699219,0.6061420679237699,D13,split_50,2146
1.0,0.0,1,0.2408301830291748,0.07133102416992188,2.3718185753982652,D13,split_10,2146
1.0,0.0,1,0.2590339183807373,0.05705904960632324,0.8789248117208217,D13,split_30,2146
1.0,0.0,1,0.17561554908752441,0.0782623291015625,0.37608041495673206,D11,split_50,2612
1.0,0.0,1,0.17387604713439941,0.10322141647338867,0.5783892004107543,D11,split_10,2612
1.0,0.0,1,0.17298078536987305,0.08634614944458008,0.3626885568498608,D11,split_30,2612
1.0,0.0,1,0.21738362312316895,0.06419062614440918,0.43408390043759937,D12,split_50,2429
1.0,0.0,1,0.22043848037719727,0.07669353485107422,3.85175197457653,D12,split_10,2429
1.0,0.0,1,0.21605229377746582,0.07421660423278809,1.3780372505003697,D12,split_30,2429
1.0,0.0,1,0.6388678550720215,1.0363662242889404,0.10034608322530403,D6,split_50,8422
1.0,0.0,1,0.6342134475708008,1.1107051372528076,0.2917031201665736,D6,split_10,8422
1.0,0.0,1,0.6582155227661133,0.9138422012329102,0.06960677917828662,D6,split_30,8422
1.0,0.0,1,0.3494999408721924,0.2275080680847168,0.5857506337113136,D16.5,split_50,4660
1.0,0.0,1,0.34740161895751953,0.2747983932495117,0.9650920270428855,D16.5,split_10,4660
1.0,0.0,1,0.35747718811035156,0.23853778839111328,0.670069135708502,D16.5,split_30,4660
