t_NN [s],t_matching [s],peak_ram_gb,num_edges,metric,relative_support,n_obs,n_var,file,k,slurm_job_id,slurm_array_idx
13.10493016242981,0.16978120803833008,1.7549972534179688,79066,sqeuclidean,1.0,500,1000,sim_N500_h1000.h5ad,200,1384647,229
13.075600147247314,0.03850150108337402,1.7681503295898438,4101,sqeuclidean,0.98,500,2000,sim_N500_h2000.h5ad,10,1384652,234
12.020457744598389,0.062157392501831055,1.7653350830078125,8896,sqeuclidean,0.996,500,2000,sim_N500_h2000.h5ad,20,1384655,235
13.219951152801514,0.09186410903930664,1.7640457153320312,22772,sqeuclidean,0.996,500,2000,sim_N500_h2000.h5ad,50,1384656,236
12.087680578231812,0.11642837524414062,1.7600631713867188,43929,sqeuclidean,0.996,500,2000,sim_N500_h2000.h5ad,100,1384657,237
12.452522993087769,0.1601409912109375,1.7859725952148438,78893,sqeuclidean,0.996,500,2000,sim_N500_h2000.h5ad,200,1384666,238
12.120516538619995,0.06245708465576172,1.749298095703125,4107,sqeuclidean,1.0,500,500,sim_N500_h500.h5ad,10,1384674,243
13.046069383621216,0.07507514953613281,1.7470245361328125,8864,sqeuclidean,1.0,500,500,sim_N500_h500.h5ad,20,1384675,244
12.083179473876953,0.09777188301086426,1.7463226318359375,22727,sqeuclidean,1.0,500,500,sim_N500_h500.h5ad,50,1384676,245
12.96520733833313,0.1302032470703125,1.7437973022460938,43839,sqeuclidean,1.0,500,500,sim_N500_h500.h5ad,100,1384678,246
11.94370698928833,0.1690807342529297,1.7594528198242188,78964,sqeuclidean,1.0,500,500,sim_N500_h500.h5ad,200,1384679,247
1121.492270708084,6195.025370359421,8.255634307861328,46131876,sqeuclidean,1.0,50000,500,sim_N50000_h500.h5ad,1000,1384438,177
7994.768066167831,16347.6779794693,32.54667282104492,232537281,sqeuclidean,1.0,50000,1000,sim_N50000_h1000.h5ad,5000,1384432,161
8570.419890642166,15768.061393260956,32.44618606567383,232846604,sqeuclidean,1.0,50000,2000,sim_N50000_h2000.h5ad,5000,1384975,170
